,0,1,document,model,brand,DougScore
374,-0.32164857,-0.40120888,"Page: Mercedes-AMG
Summary: Mercedes-AMG GmbH, commonly known as AMG (Aufrecht, Melcher, Großaspach), is the high-performance subsidiary of Mercedes-Benz AG. AMG independently hires engineers and contracts with manufacturers to customize Mercedes-Benz AMG vehicles. The company has its headquarters in Affalterbach, Baden-Württemberg, Germany.
AMG was originally an independent engineering firm specializing in performance improvements for Mercedes-Benz vehicles. DaimlerChrysler AG took a controlling interest in 1999, then became the sole owner of AMG in 2005. Mercedes-AMG GmbH is now a wholly owned subsidiary of Mercedes-Benz AG, which is in turn owned by the Mercedes-Benz Group.AMG models typically have more aggressive looks, higher performance, better handling, better stability and more carbon fibre than their regular Mercedes-Benz counterparts. AMG models are typically the most expensive and highest-performing variant of each Mercedes-Benz class. AMG has also made special variants of some Mitsubishi and Honda models.
AMG variants are usually badged with two numerals, as opposed to regular Mercedes-Benz vehicles, which have three (e.g. ""E 63"" as opposed to ""E 350""). The numerals do not always indicate engine size, but are rather a tribute to earlier heritage cars, such as the 300 SEL 6.3 litre. For example, newer-model AMG V8s such as the E 63 actually have 4.0L V8s.
The world's first stand-alone Mercedes-AMG dealership, AMG Sydney, was opened in Sydney, Australia in 2018.",Mercedes-Benz G65 AMG,Mercedes-Benz,54.0
375,0.019973997,0.009037867,"Page: Volkswagen Phaeton
Summary: The Volkswagen Phaeton (  FAY-tən) (Typ 3D) is a full-size luxury sedan/saloon manufactured by the German automobile manufacturer Volkswagen, described by Volkswagen as their ""premium class"" vehicle. Introduced at the 2002 Geneva Motor Show, the Phaeton was marketed worldwide. Sales in North America ended in 2006 and global sales ended in 2016.
The name Phaeton derives from Phaëton, the son of Phoebus (or Helios) in Greek mythology, by way of the phaeton auto body style and the type of horse-drawn carriage that preceded it.
Production ended in March 2016 and an all-electric second generation was slated to be produced. Starting in April 2017, the Gläserne Manufaktur Dresden assembles the e-Golf instead.",Volkswagen Phaeton W12,Volkswagen,54.0
376,-0.3582275,-0.022686077,"Page: BMW M5
Summary: The BMW M5 is a high performance variant of the BMW 5 Series marketed under the BMW M sub-brand. It is considered an iconic vehicle in the sports sedan category. The majority of M5s have been produced in the sedan (saloon) body style, but in some countries the M5 was also available as a wagon (estate) from 1992 to 1995 and from 2006 to 2010.The first M5 model was hand-built in 1985 on the E28 535i chassis with a modified engine from the M1 that made it the fastest production sedan at the time. M5 models have been produced for every generation of the 5 Series since 1985.",BMW M5 (E60),BMW,54.0
377,-0.0021965685,0.037401494,"Page: Nissan 350Z
Summary: The Nissan 350Z (known as Nissan Fairlady Z (Z33) in Japan) is a two-door, two-seater sports car that was manufactured by Nissan Motor Corporation from 2002 until 2009 and marks the fifth generation of Nissan's Z-car line. The 350Z entered production in 2002 and was sold and marketed as a 2003 model from August 2002. The first year there was only a coupe, as the roadster did not debut until the following year. Initially, the coupe came in Base, Enthusiast, Performance, Touring and Track versions, while the Roadster was limited to Enthusiast and Touring trim levels. The Track trim came with lightweight wheels and Brembo brakes, but its suspension tuning was the same as all other coupes. The Nissan 350Z was succeeded by the 370Z for the 2009 model year.",Nissan 350Z Roadster,Nissan,53.0
378,-0.08094356,0.1535318,"Page: Mazda RX-8
Summary: The Mazda RX-8 is a sports car manufactured by Japanese automobile manufacturer Mazda between 2002 and 2012. It was first shown in 2001 at the North American International Auto Show. It is the successor to the RX-7 and, like its predecessors in the RX range, it is powered by a rotary Wankel engine. The RX-8 was available for sale in North America from the 2003 model year.
Mazda announced on August 23, 2011, that the RX-8 was to be discontinued citing 2012 model year to be the last year of its availability. The RX-8 was removed from the European market in 2010 after the car failed to meet emissions standards.
Due to falling sales from Europe coupled with rising Yen prices, Mazda could not justify the continued sale of the RX-8 in other markets.The Mazda RX-8 utilizes a rotary Wankel engine. The piston-less engine uses a triangular rotor inside an oval housing and produces a modest 189 horsepower and 159-pound feet of torque. Power bumps up to 238 horsepower in 2008-2012 examples. A myriad of various drivetrains are available in the Mazda RX-8.",Mazda RX-8 Shinka,Mazda,53.0
379,0.13770917,-0.07758905,"Page: Toyota Avalon
Summary: The Toyota Avalon (Japanese: トヨタ・アバロン, Hepburn: Toyota Abaron) is a full-size sedan produced by Toyota. It is Toyota's largest front-wheel drive sedan and serves as its flagship sedan in the United States, Canada, China and the Middle East. It was also produced in Australia from April 2000 until June 2005, when it was replaced in November 2006 by the Aurion. The first production Avalon rolled off the TMMK assembly line in Georgetown, Kentucky, in September 1994, and subsequent generations have all been manufactured at the Kentucky location to date.
Toyota marketed the Avalon as a replacement for the Cressida, a model discontinued for the American market in 1992. While the Cressida was an upper-level mid-size rear-wheel drive car with a straight-six engine, the Avalon is front-wheel drive, powered by a V6 engine. In recent years, there has been considerable overlapping with its platform mates, the Camry V6 and the Lexus ES, although the third-generation and subsequent Avalon was distinguished by offering extra legroom due to its extended-length chassis. From 2013, the Lexus ES was moved to the extended platform to match the Avalon.As of 2013, the Avalon is sold in the United States, Canada, China, South Korea and the Middle East. It was discontinued in the United States in 2022.Avalon is a legendary island featured in the Arthurian legend, fitting it in with Toyota's tradition of naming their sedans the word for ""crown"" in various languages (Crown, Corona, Camry, Corolla), types of crowns (Tiara), or other things associated with royalty (Scepter).",Toyota Avalon TRD,Toyota,53.0
380,-0.03169497,-0.27979738,"Page: Mercedes-Benz GLC
Summary: The Mercedes-Benz GLC is a compact luxury crossover SUV introduced in 2015 for the 2016 model year that replaced the GLK-Class. According to Mercedes-Benz, it is the SUV equivalent to the C-Class. Although officially considered compact, it is considered mid-size in the US market.Under the vehicle naming scheme maintained by Mercedes-Benz, SUVs use the base name ""GL"", followed by the model's placement in Mercedes-Benz hierarchy. The ""G"" is for Geländewagen (German for off-road vehicle) and alludes to the long-running G-Class. This is followed by the letter ""L"" that acts as a linkage with the letter ""C"" to signify that the vehicle is a SUV equivalent to the C-Class.",Mercedes-Benz GLC300,Mercedes-Benz,53.0
381,-0.040956117,-0.20743918,"Page: Mercedes-Benz Sprinter
Summary: The Mercedes-Benz Sprinter is a light commercial vehicle (van) built by Mercedes-Benz Group AG of Stuttgart, Germany as a large van, chassis cab, minibus, and pickup truck. In the past, the Sprinter had been sold under the Mercedes-Benz, Dodge, and Freightliner nameplates. In the U.S., it was built from complete knock down (CKD) kits by Freightliner. Re-badged and re-engined Sprinters were also sold by Volkswagen Commercial Vehicles as the Volkswagen LT and the Volkswagen Crafter. They are now primarily marketed by Mercedes-Benz.
In the Mercedes-Benz van lineup, the Sprinter is the largest model offered, followed by the mid-size Vito (aka Viano, V-Class, and EQV) and small Citan.",Mercedes-Benz Modified Sprinter Van,Mercedes-Benz,53.0
382,-0.35778007,-0.07319731,"Page: BMW 7 Series (E38)
Summary: The BMW Generation E38 is the third generation of the BMW 7 Series luxury cars and was produced from 1994 until 2001. The E38 replaced the E32 7 Series and was produced with petrol and turbo-diesel straight-six and V8 engines, along with a petrol V12 flagship model. Three wheelbase lengths were available — short (i), long (iL) and Limousine (L7). 
The E38 was the first car available with curtain airbags. It was also the first European car to offer satellite navigation and the first BMW to offer an in-built television. The E38 was the first 7 Series to be available with a diesel engine and the last to be available with a manual transmission.
In 2001, the E38 was replaced by the E65 7 Series.",BMW 750iL,BMW,53.0
383,0.24114528,-0.10888704,"Page: Toyota 4Runner
Summary: The Toyota 4Runner is an SUV manufactured by the Japanese automaker Toyota and marketed globally since 1984, across five generations. In Japan, it was marketed as the Toyota Hilux Surf (Japanese: トヨタ・ハイラックスサーフ, Hepburn: Toyota Hairakkususāfu) and was withdrawn from the market in 2009. The original 4Runner was a compact SUV and little more than a Toyota Hilux pickup truck with a fiberglass shell over the bed, but the model has since undergone significant independent development into a cross between a compact and a mid-size SUV. All 4Runners have been built in Japan at Toyota's plant in Tahara, Aichi, or at the Hino Motors (a Toyota subsidiary) plant in Hamura.
The name ""4Runner"" was created by copywriter Robert Nathan with the Saatchi & Saatchi advertising company as a play on the term ""forerunner"". The agency held contests to invent new names for Toyota's forthcoming vehicles. According to Toyota, the ""4"" described the vehicle's 4-wheel drive system while ""Runner"" was a reference to its all-terrain capabilities and how it could ""run"" off road.For some markets, the Hilux Surf was replaced in 2005 by the similar Fortuner, which is based on the Hilux platform.
As of 2021, the 4Runner is marketed in the Bahamas, Bolivia, Canada, Chile, Colombia, Costa Rica, El Salvador, Guatemala, Panama, Peru, the United States and Venezuela.
The 4Runner came in at number five in a 2019 study by iSeeCars.com ranking the longest-lasting vehicles in the US. The 4Runner had 3.9 percent of vehicles over 200,000 miles (320,000 km), according to the study.",Toyota 4Runner TRD Pro,Toyota,53.0
